11:19:06.0815,still,baseline,train,694332.938,598538.875,750000.062,750000.062,630069.250,667367.438,573654.500,610967.000,-0.024,0.986,-0.233,-2.380,-0.397,0.671,100.000,14.000,1.000
11:19:06.0815,still,baseline,train,593794.500,511856.031,700388.438,738339.750,539001.062,570749.312,490863.031,522420.906,-0.025,0.986,-0.232,-2.411,-0.519,0.641,100.000,15.000,1.000
11:19:06.0815,still,baseline,train,510861.312,440402.688,602356.375,634916.062,463911.625,491068.125,422529.156,449436.469,-0.024,0.986,-0.233,-2.411,-0.580,0.763,100.000,16.000,1.000
11:19:06.0839,still,baseline,train,441523.500,380825.188,520436.000,548538.000,401209.188,424501.594,365333.812,388579.656,-0.025,0.988,-0.232,-2.258,-0.580,0.763,100.000,17.000,1.000
11:19:06.0839,still,baseline,train,385666.938,332637.969,454170.469,478672.906,350497.719,370760.469,319723.938,339462.219,-0.024,0.987,-0.234,-2.228,-0.610,0.702,100.000,18.000,1.000
11:19:06.0839,still,baseline,train,356117.750,307094.938,418983.812,441465.469,323579.500,342261.719,295600.031,313369.156,-0.026,0.986,-0.233,-2.258,-0.702,0.671,100.000,19.000,1.000
11:19:06.0839,still,baseline,train,344875.625,297454.438,405501.250,427174.500,313476.000,331443.562,286499.844,303534.031,-0.025,0.987,-0.233,-2.167,-0.702,0.610,100.000,20.000,1.000
11:19:06.0850,still,baseline,train,335753.875,289652.500,394527.531,415594.500,305294.281,322666.031,279112.938,295584.844,-0.026,0.986,-0.231,-2.106,-0.824,0.671,100.000,21.000,1.000
11:19:06.0850,still,baseline,train,327435.562,282563.062,384514.312,405015.781,297823.688,314676.000,272368.344,288345.469,-0.025,0.985,-0.229,-2.045,-0.793,0.671,100.000,22.000,1.000
11:19:06.0850,still,baseline,train,319810.375,276084.125,375324.062,395303.844,290998.969,307374.844,266188.281,281713.188,-0.025,0.986,-0.232,-2.136,-0.763,0.671,100.000,23.000,1.000
11:19:06.0850,still,baseline,train,312849.250,270160.531,366914.094,386400.781,284767.594,300693.031,260522.203,275648.344,-0.024,0.986,-0.229,-2.167,-0.916,0.610,100.000,24.000,1.000
11:19:06.0867,still,baseline,train,306474.719,264743.469,359215.875,378234.625,279065.375,294586.531,255340.344,270121.031,-0.024,0.985,-0.229,-2.014,-0.916,0.488,100.000,25.000,1.000
11:19:06.0867,still,baseline,train,300607.188,259771.359,352130.562,370717.812,273819.344,288975.719,250570.125,265042.344,-0.023,0.987,-0.230,-2.045,-0.885,0.549,100.000,26.000,1.000
11:19:06.0867,still,baseline,train,295190.219,255182.094,345563.719,363751.312,268972.688,283778.469,246159.594,260333.812,-0.024,0.987,-0.232,-2.014,-0.854,0.488,100.000,27.000,1.000
11:19:06.0867,still,baseline,train,290195.219,250950.922,339492.969,357306.406,264509.125,278982.969,242096.219,255991.328,-0.024,0.988,-0.235,-1.984,-0.916,0.580,100.000,28.000,1.000
11:19:06.0885,still,baseline,train,285582.875,247054.641,333890.906,351362.188,260395.953,274573.125,238358.031,252009.938,-0.023,0.987,-0.233,-1.923,-0.916,0.580,100.000,29.000,1.000
11:19:06.0885,still,baseline,train,281304.750,243453.250,328697.531,345842.219,256577.297,270493.312,234892.609,248334.422,-0.022,0.987,-0.232,-2.014,-1.007,0.519,100.000,30.000,1.000
11:19:06.0885,still,baseline,train,277340.719,240118.453,323862.938,340698.188,253043.312,266705.844,231683.172,244910.406,-0.022,0.986,-0.234,-1.953,-1.068,0.519,100.000,31.000,1.000
11:19:06.0885,still,baseline,train,273668.438,237027.562,319364.250,335913.375,249773.688,263188.938,228715.312,241729.562,-0.023,0.988,-0.233,-1.923,-1.068,0.397,100.000,32.000,1.000
11:19:06.0894,still,baseline,train,270249.938,234154.375,315183.125,331464.688,246736.719,259924.328,225967.297,238791.469,-0.024,0.987,-0.235,-1.892,-1.068,0.336,100.000,33.000,1.000
11:19:06.0894,still,baseline,train,267064.031,231490.406,311292.844,327325.938,243901.891,256887.625,223397.562,236070.281,-0.022,0.988,-0.234,-1.770,-1.007,0.458,100.000,34.000,1.000
11:19:06.0894,still,baseline,train,264093.750,229007.141,307649.688,323443.625,241262.422,254054.672,221005.922,233523.078,-0.024,0.986,-0.233,-1.740,-1.068,0.427,100.000,35.000,1.000
11:19:06.0894,still,baseline,train,261331.328,226696.141,304241.688,319807.344,238814.625,251416.375,218796.406,231143.422,-0.025,0.986,-0.236,-1.862,-1.160,0.427,100.000,36.000,1.000
11:19:06.0924,still,baseline,train,258763.031,224550.375,301068.438,316425.438,236541.453,248968.500,216746.938,228939.625,-0.025,0.987,-0.234,-1.801,-1.038,0.366,100.000,37.000,1.000
11:19:06.0924,still,baseline,train,256363.250,222559.016,298116.938,313276.969,234417.594,246684.141,214833.172,226905.078,-0.025,0.986,-0.236,-1.862,-1.160,0.336,100.000,38.000,1.000
11:19:06.0924,still,baseline,train,254125.047,220705.422,295351.750,310321.875,232438.125,244554.828,213057.734,225003.484,-0.024,0.986,-0.238,-1.740,-1.068,0.305,100.000,39.000,1.000
11:19:06.0924,still,baseline,train,252037.750,218973.969,292753.406,307540.156,230595.812,242564.625,211402.359,223209.359,-0.023,0.987,-0.236,-1.923,-1.099,0.305,100.000,40.000,1.000
11:19:06.0926,still,baseline,train,250086.891,217356.328,290320.906,304940.469,228878.828,240700.672,209861.078,221542.719,-0.023,0.987,-0.235,-1.831,-1.251,0.305,100.000,41.000,1.000
11:19:06.0926,still,baseline,train,248255.828,215844.547,288044.531,302504.844,227264.766,238958.047,208418.672,220002.234,-0.024,0.988,-0.237,-1.831,-1.160,0.366,100.000,42.000,1.000
11:19:06.0926,still,baseline,train,246542.250,214436.031,285909.594,300222.312,225760.047,237335.219,207077.125,218561.531,-0.025,0.989,-0.235,-1.678,-1.160,0.305,100.000,43.000,1.000
11:19:06.0926,still,baseline,train,244946.156,213123.531,283898.188,298065.344,224359.125,235814.406,205827.125,217201.562,-0.026,0.990,-0.233,-1.740,-1.221,0.427,100.000,44.000,1.000
11:19:06.0943,still,baseline,train,243461.203,211905.016,282019.219,296048.500,223060.234,234396.594,204669.297,215939.047,-0.026,0.991,-0.234,-1.709,-1.282,0.336,100.000,45.000,1.000
11:19:06.0943,still,baseline,train,242083.438,210790.734,280284.906,294184.656,221863.062,233100.719,203612.328,214791.250,-0.026,0.991,-0.235,-1.801,-1.251,0.336,100.000,46.000,1.000
11:19:06.0943,still,baseline,train,240785.609,209744.219,278646.688,292424.656,220731.719,231879.328,202611.234,213713.359,-0.026,0.989,-0.235,-1.831,-1.312,0.214,100.000,47.000,1.000
11:19:06.0943,still,baseline,train,239567.344,208756.094,277090.656,290750.062,219670.812,230715.516,201668.094,212684.547,-0.025,0.988,-0.234,-1.984,-1.434,0.336,100.000,48.000,1.000
11:19:06.0964,still,baseline,train,238435.375,207838.953,275635.125,289181.875,218692.422,229643.891,200810.234,211731.016,-0.025,0.990,-0.234,-1.984,-1.465,0.305,100.000,49.000,1.000
11:19:06.0964,still,baseline,train,237377.422,206986.547,274279.438,287723.188,217778.953,228649.062,200010.656,210860.734,-0.026,0.989,-0.236,-1.953,-1.495,0.244,100.000,50.000,1.000
11:19:06.0964,still,baseline,train,236393.766,206202.094,273016.906,286363.938,216927.719,227719.312,199263.047,210058.125,-0.025,0.990,-0.238,-1.892,-1.434,0.244,100.000,51.000,1.000
11:19:06.0964,still,baseline,train,235471.609,205466.281,271817.000,285065.594,216133.688,226847.953,198570.844,209293.516,-0.025,0.990,-0.236,-1.892,-1.373,0.305,100.000,52.000,1.000
11:19:06.0981,still,baseline,train,234615.906,204782.766,270689.750,283840.875,215399.125,226035.062,197934.453,208581.391,-0.023,0.990,-0.239,-1.953,-1.495,0.336,100.000,53.000,1.000
11:19:06.0981,still,baseline,train,233820.266,204150.922,269644.406,282714.094,214718.734,225286.188,197344.719,207931.500,-0.024,0.988,-0.237,-2.106,-1.526,0.305,100.000,54.000,1.000
11:19:06.0981,still,baseline,train,233075.156,203571.469,268671.188,281661.594,214086.531,224593.375,196798.172,207340.516,-0.025,0.988,-0.237,-2.136,-1.373,0.366,100.000,55.000,1.000
11:19:06.0981,still,baseline,train,232386.531,203036.812,267752.375,280661.750,213500.203,223943.844,196294.109,206781.453,-0.025,0.988,-0.237,-2.289,-1.465,0.458,100.000,56.000,1.000
11:19:06.0997,still,baseline,train,231753.000,202544.812,266892.000,279723.156,212967.078,223348.562,195842.234,206261.641,-0.024,0.986,-0.238,-2.350,-1.465,0.488,100.000,57.000,1.000
11:19:06.0997,still,baseline,train,231171.859,202095.625,266100.562,278859.844,212482.219,222800.953,195430.703,205795.469,-0.025,0.986,-0.239,-2.197,-1.373,0.458,100.000,58.000,1.000
11:19:06.0997,still,baseline,train,230632.109,201689.281,265370.281,278063.844,212031.422,222295.703,195048.312,205381.422,-0.023,0.985,-0.238,-2.167,-1.343,0.610,100.000,59.000,1.000
11:19:06.0997,still,baseline,train,230132.500,201315.203,264680.250,277306.750,211612.297,221824.797,194695.688,204990.188,-0.023,0.984,-0.239,-2.106,-1.434,0.580,100.000,60.000,1.000
11:19:07.0006,still,baseline,train,229677.594,200975.625,264033.656,276592.938,211235.531,221395.016,194385.625,204623.875,-0.025,0.984,-0.239,-2.106,-1.404,0.610,100.000,61.000,1.000
11:19:07.0006,still,baseline,train,229259.891,200664.938,263437.219,275936.500,210896.312,221004.500,194109.266,204299.062,-0.026,0.987,-0.238,-2.106,-1.343,0.671,100.000,62.000,1.000
11:19:07.0006,still,baseline,train,228873.734,200392.516,262896.031,275339.625,210590.453,220656.078,193859.734,204023.156,-0.025,0.986,-0.238,-2.014,-1.373,0.702,100.000,63.000,1.000
11:19:07.0006,still,baseline,train,228521.391,200147.906,262387.312,274775.906,210309.547,220338.234,193633.703,203765.484,-0.023,0.988,-0.237,-2.075,-1.251,0.671,100.000,64.000,1.000
11:19:07.0029,still,baseline,train,228204.609,199927.422,261906.844,274238.938,210058.844,220042.656,193436.828,203521.938,-0.024,0.989,-0.235,-1.984,-1.251,0.671,100.000,65.000,1.000
11:19:07.0029,still,baseline,train,227914.141,199724.828,261460.797,273736.188,209833.531,219770.047,193260.172,203306.375,-0.023,0.988,-0.237,-2.167,-1.190,0.549,100.000,66.000,1.000
11:19:07.0029,still,baseline,train,227648.859,199551.109,261059.797,273292.031,209632.109,219534.469,193105.672,203127.297,-0.024,0.990,-0.236,-2.136,-1.282,0.519,100.000,67.000,1.000
11:19:07.0029,still,baseline,train,227408.984,199402.688,260689.125,272877.812,209455.531,219326.859,192976.828,202974.062,-0.022,0.989,-0.235,-2.167,-1.251,0.610,100.000,68.000,1.000
11:19:07.0041,still,baseline,train,227200.844,199276.359,260344.016,272484.844,209307.016,219142.688,192874.547,202831.891,-0.022,0.988,-0.234,-2.228,-1.190,0.580,100.000,69.000,1.000
11:19:07.0041,still,baseline,train,227023.453,199173.359,260035.203,272130.344,209186.594,218982.641,192796.234,202713.969,-0.022,0.987,-0.235,-2.289,-1.190,0.580,100.000,70.000,1.000
11:19:07.0041,still,baseline,train,226865.203,199086.453,259759.297,271814.469,209077.688,218840.312,192718.812,202619.562,-0.021,0.985,-0.235,-2.319,-0.977,0.549,100.000,71.000,1.000
11:19:07.0041,still,baseline,train,226728.156,199022.266,259511.000,271528.656,208987.297,218721.578,192664.625,202550.797,-0.019,0.984,-0.235,-2.350,-0.946,0.671,100.000,72.000,1.000
11:19:07.0077,still,baseline,train,226610.766,198968.797,259275.328,271252.031,208913.453,218615.453,192628.422,202485.891,-0.019,0.984,-0.238,-2.350,-0.854,0.641,100.000,73.000,1.000
11:19:07.0077,still,baseline,train,226512.047,198926.875,259058.609,270997.125,208856.766,218526.125,192606.422,202428.578,-0.018,0.983,-0.233,-2.258,-0.854,0.824,100.000,74.000,1.000
11:19:07.0077,still,baseline,train,226436.422,198909.797,258880.688,270786.125,208824.406,218465.609,192604.188,202408.734,-0.019,0.983,-0.234,-2.167,-0.641,0.854,100.000,75.000,1.000
11:19:07.0077,still,baseline,train,226373.469,198912.469,258727.000,270601.938,208806.344,218430.109,192617.422,202412.406,-0.019,0.984,-0.238,-2.167,-0.549,0.763,100.000,76.000,1.000
11:19:07.0087,still,baseline,train,226325.109,198922.125,258578.766,270418.562,208799.453,218400.062,192640.484,202410.078,-0.021,0.985,-0.239,-2.136,-0.488,0.732,100.000,77.000,1.000
11:19:07.0087,still,baseline,train,226295.328,198941.719,258445.281,270247.438,208805.359,218375.297,192675.531,202415.344,-0.022,0.986,-0.237,-2.136,-0.305,0.702,100.000,78.000,1.000
11:19:07.0087,still,baseline,train,226285.406,198980.062,258344.422,270119.594,208832.453,218377.453,192728.109,202449.594,-0.024,0.987,-0.239,-2.014,-0.397,0.610,100.000,79.000,1.000
11:19:07.0087,still,baseline,train,226285.578,199033.438,258267.531,270015.625,208868.922,218399.078,192791.672,202504.844,-0.024,0.988,-0.240,-2.197,-0.427,0.580,100.000,80.000,1.000
11:19:07.0097,still,baseline,train,226300.969,199094.594,258196.719,269916.469,208917.922,218426.359,192862.578,202558.047,-0.025,0.989,-0.238,-2.136,-0.305,0.488,100.000,81.000,1.000
11:19:07.0097,still,baseline,train,226327.875,199160.406,258132.078,269822.031,208972.375,218455.406,192939.734,202607.391,-0.025,0.991,-0.236,-2.228,-0.366,0.458,100.000,82.000,1.000
11:19:07.0097,still,baseline,train,226367.578,199238.625,258089.172,269752.844,209039.156,218499.047,193026.359,202678.125,-0.025,0.990,-0.238,-2.167,-0.366,0.397,100.000,83.000,1.000
11:19:07.0097,still,baseline,train,226420.406,199338.234,258077.359,269717.000,209124.453,218570.562,193130.969,202779.422,-0.027,0.991,-0.234,-2.289,-0.336,0.336,100.000,84.000,1.000
11:19:07.0104,still,baseline,train,226483.359,199442.750,258067.625,269683.094,209214.391,218644.859,193241.031,202876.688,-0.026,0.990,-0.237,-2.472,-0.458,0.092,100.000,85.000,1.000
11:19:07.0104,still,baseline,train,226556.484,199551.828,258061.906,269649.125,209312.734,218720.859,193356.094,202968.594,-0.027,0.991,-0.238,-2.502,-0.458,0.153,100.000,86.000,1.000
11:19:07.0104,still,baseline,train,226638.297,199666.984,258071.016,269633.125,209422.094,218807.859,193482.344,203075.266,-0.029,0.993,-0.238,-2.563,-0.519,0.122,100.000,87.000,1.000
11:19:07.0104,still,baseline,train,226728.594,199795.641,258103.109,269646.625,209538.859,218915.406,193616.359,203206.781,-0.026,0.993,-0.236,-2.686,-0.519,-0.031,100.000,88.000,1.000
11:19:07.0124,still,baseline,train,226826.406,199929.750,258139.594,269665.938,209661.516,219030.469,193755.484,203340.172,-0.026,0.995,-0.235,-2.838,-0.519,-0.031,100.000,89.000,1.000
11:19:07.0124,still,baseline,train,226936.734,200069.484,258179.109,269678.625,209794.281,219147.328,193906.312,203466.062,-0.025,0.995,-0.234,-2.777,-0.488,-0.061,100.000,90.000,1.000
11:19:07.0124,still,baseline,train,227056.000,200211.375,258229.625,269703.844,209932.875,219263.656,194056.875,203598.734,-0.026,0.995,-0.237,-2.869,-0.641,0.061,100.000,91.000,1.000
11:19:07.0124,still,baseline,train,227179.922,200363.109,258299.984,269758.938,210075.031,219388.109,194207.969,203753.953,-0.026,0.997,-0.235,-3.082,-0.671,0.153,100.000,92.000,1.000
11:19:07.0139,still,baseline,train,227310.016,200522.969,258377.688,269818.812,210224.328,219530.438,194373.547,203915.953,-0.027,0.994,-0.233,-3.113,-0.702,0.275,100.000,93.000,1.000
11:19:07.0139,still,baseline,train,227446.891,200685.328,258453.141,269872.906,210379.812,219670.094,194542.266,204069.109,-0.026,0.990,-0.234,-3.174,-0.671,0.397,100.000,94.000,1.000
11:19:07.0139,still,baseline,train,227589.234,200847.953,258534.062,269934.969,210540.297,219814.125,194713.750,204221.547,-0.024,0.989,-0.238,-3.296,-0.641,0.458,100.000,95.000,1.000
11:19:07.0139,still,baseline,train,227740.422,201023.109,258636.344,270021.969,210709.453,219973.000,194893.453,204398.484,-0.025,0.988,-0.235,-3.235,-0.641,0.610,100.000,96.000,1.000
11:19:07.0152,still,baseline,train,227894.109,201205.500,258747.109,270117.906,210884.609,220141.984,195080.312,204586.234,-0.025,0.989,-0.230,-3.143,-0.702,0.610,100.000,97.000,1.000
11:19:07.0152,still,baseline,train,228049.500,201381.984,258847.156,270200.688,211055.188,220299.609,195260.828,204753.875,-0.027,0.986,-0.234,-3.174,-0.732,0.732,100.000,98.000,1.000
11:19:07.0152,still,baseline,train,228210.516,201559.547,258951.047,270289.188,211233.734,220462.328,195450.281,204923.391,-0.027,0.987,-0.233,-3.143,-0.885,0.824,100.000,99.000,1.000
11:19:07.0152,still,baseline,train,228378.156,201744.891,259073.984,270398.094,211417.828,220635.688,195641.781,205112.047,-0.028,0.985,-0.232,-3.174,-0.885,0.854,100.000,100.000,1.000
11:19:07.0168,still,baseline,train,228549.375,201940.781,259207.656,270519.250,211604.062,220822.281,195842.781,205315.531,-0.026,0.985,-0.233,-3.113,-0.916,0.854,100.000,101.000,1.000
11:19:07.0168,still,baseline,train,228722.812,202134.078,259331.297,270623.406,211791.109,221007.266,196046.266,205503.375,-0.027,0.984,-0.232,-2.991,-0.916,0.732,100.000,102.000,1.000
11:19:07.0168,still,baseline,train,228902.266,202321.031,259454.953,270733.094,211976.797,221171.781,196227.844,205675.391,-0.025,0.984,-0.231,-3.052,-1.007,0.671,100.000,103.000,1.000
11:19:07.0168,still,baseline,train,229088.672,202515.484,259596.125,270862.281,212172.062,221350.406,196426.156,205869.234,-0.027,0.984,-0.231,-2.991,-1.007,0.671,100.000,104.000,1.000
11:19:07.0183,still,baseline,train,229277.406,202727.203,259753.203,271007.219,212376.266,221556.938,196641.359,206087.203,-0.028,0.985,-0.226,-3.021,-1.129,0.549,100.000,105.000,1.000
11:19:07.0183,still,baseline,train,229464.891,202932.750,259900.375,271140.000,212578.328,221753.094,196852.000,206290.156,-0.025,0.984,-0.230,-2.899,-1.282,0.549,100.000,106.000,1.000
11:19:07.0183,still,baseline,train,229659.625,203138.109,260046.016,271270.250,212784.688,221942.734,197062.641,206483.719,-0.023,0.986,-0.230,-2.838,-1.251,0.458,100.000,107.000,1.000
11:19:07.0183,still,baseline,train,229856.234,203345.359,260200.328,271411.531,212993.000,222139.250,197275.969,206687.750,-0.022,0.985,-0.230,-2.808,-1.160,0.427,100.000,108.000,1.000
11:19:07.0198,still,baseline,train,230055.875,203560.391,260370.203,271571.844,213203.562,222349.266,197493.594,206911.812,-0.025,0.985,-0.231,-2.777,-1.129,0.336,100.000,109.000,1.000
11:19:07.0198,still,baseline,train,230252.750,203770.406,260530.875,271720.688,213409.375,222549.719,197706.281,207122.266,-0.023,0.986,-0.232,-2.808,-1.160,0.336,100.000,110.000,1.000
11:19:07.0198,still,baseline,train,230453.297,203980.328,260686.266,271860.781,213616.609,222746.141,197919.156,207321.203,-0.022,0.986,-0.229,-2.777,-1.129,0.305,100.000,111.000,1.000
11:19:07.0198,still,baseline,train,230658.750,204192.219,260849.609,272015.656,213831.375,222947.391,198136.328,207530.594,-0.023,0.986,-0.228,-2.686,-1.099,0.305,100.000,112.000,1.000
11:19:07.0219,still,baseline,train,230860.547,204407.969,261024.938,272186.406,214044.344,223156.156,198353.406,207755.359,-0.023,0.985,-0.227,-2.533,-1.099,0.183,100.000,113.000,1.000
11:19:07.0219,still,baseline,train,231063.219,204624.953,261196.781,272343.875,214257.938,223369.938,198574.609,207976.109,-0.024,0.985,-0.229,-2.594,-1.099,0.214,100.000,114.000,1.000
11:19:07.0219,still,baseline,train,231269.844,204842.578,261362.984,272498.719,214474.656,223578.609,198797.141,208184.516,-0.023,0.984,-0.229,-2.502,-0.946,0.183,100.000,115.000,1.000
11:19:07.0219,still,baseline,train,231477.266,205055.000,261531.344,272656.781,214689.141,223778.172,199011.984,208391.312,-0.024,0.985,-0.232,-2.563,-0.946,0.275,100.000,116.000,1.000
11:19:07.0261,still,baseline,train,231690.688,205277.625,261717.219,272833.812,214909.625,223992.469,199230.578,208617.688,-0.022,0.986,-0.229,-2.533,-0.916,0.305,100.000,117.000,1.000
11:19:07.0261,still,baseline,train,231902.750,205505.344,261903.531,273009.750,215129.109,224211.516,199454.906,208844.078,-0.022,0.984,-0.231,-2.441,-0.885,0.305,100.000,118.000,1.000
11:19:07.0261,still,baseline,train,232112.688,205720.453,262076.359,273171.781,215344.219,224416.078,199672.703,209051.500,-0.023,0.985,-0.232,-2.258,-0.854,0.366,100.000,119.000,1.000
11:19:07.0261,still,baseline,train,232324.844,205935.484,262250.250,273335.469,215563.188,224622.078,199892.547,209260.969,-0.023,0.985,-0.231,-2.258,-0.885,0.366,100.000,120.000,1.000
11:19:07.0262,still,baseline,train,232539.953,206160.078,262439.188,273517.781,215786.969,224844.250,200121.344,209491.109,-0.025,0.986,-0.231,-2.075,-0.854,0.366,100.000,121.000,1.000
11:19:07.0262,still,baseline,train,232752.656,206384.391,262629.781,273702.750,216007.531,225066.969,200345.312,209721.062,-0.027,0.986,-0.229,-2.136,-0.793,0.458,100.000,122.000,1.000
11:19:07.0262,still,baseline,train,232966.250,206606.219,262811.031,273872.000,216228.812,225282.438,200569.359,209935.469,-0.026,0.986,-0.229,-2.014,-0.824,0.458,100.000,123.000,1.000
11:19:07.0262,still,baseline,train,233182.172,206825.531,262989.656,274043.500,216452.062,225497.469,200797.891,210147.625,-0.027,0.989,-0.233,-2.075,-0.885,0.458,100.000,124.000,1.000
11:19:07.0268,still,baseline,train,233394.609,207043.406,263172.844,274220.875,216670.766,225710.516,201018.188,210371.859,-0.027,0.989,-0.233,-2.014,-0.946,0.610,100.000,125.000,1.000
11:19:07.0268,still,baseline,train,233607.125,207265.594,263365.875,274405.750,216886.672,225927.328,201233.750,210598.859,-0.028,0.989,-0.234,-1.984,-1.068,0.671,100.000,126.000,1.000
11:19:07.0268,still,baseline,train,233818.562,207484.016,263549.781,274581.281,217105.984,226142.359,201454.766,210815.141,-0.028,0.989,-0.233,-1.953,-1.038,0.641,100.000,127.000,1.000
11:19:07.0268,still,baseline,train,234034.844,207701.719,263731.031,274752.219,217328.078,226354.344,201679.000,211025.953,-0.029,0.988,-0.230,-1.923,-1.129,0.641,100.000,128.000,1.000
11:19:07.0287,still,baseline,train,234251.750,207918.531,263919.750,274935.781,217549.188,226566.328,201899.562,211246.609,-0.030,0.989,-0.234,-1.984,-1.129,0.671,100.000,129.000,1.000
11:19:07.0287,still,baseline,train,234464.625,208138.469,264116.438,275127.531,217769.391,226787.344,202120.750,211477.203,-0.029,0.989,-0.229,-1.953,-1.190,0.580,100.000,130.000,1.000
11:19:07.0287,still,baseline,train,234678.938,208359.656,264303.219,275306.188,217987.547,227006.922,202342.844,211695.891,-0.027,0.990,-0.231,-1.862,-1.221,0.610,100.000,131.000,1.000
11:19:07.0287,still,baseline,train,234897.000,208579.156,264487.031,275480.625,218210.344,227225.516,202569.219,211907.250,-0.027,0.989,-0.230,-2.014,-1.312,0.580,100.000,132.000,1.000
11:19:07.0299,still,baseline,train,235112.203,208794.812,264676.938,275662.750,218433.422,227440.812,202796.141,212124.859,-0.025,0.990,-0.233,-2.014,-1.373,0.580,100.000,133.000,1.000
11:19:07.0299,still,baseline,train,235325.703,209015.109,264873.188,275855.406,218648.703,227650.828,203010.000,212350.438,-0.025,0.989,-0.235,-1.984,-1.404,0.702,100.000,134.000,1.000
11:19:07.0299,still,baseline,train,235540.547,209238.531,265064.969,276039.844,218867.844,227872.469,203231.375,212571.172,-0.025,0.990,-0.233,-1.984,-1.373,0.732,100.000,135.000,1.000
11:19:07.0299,still,baseline,train,235757.094,209457.844,265249.781,276214.188,219086.984,228083.203,203452.109,212780.031,-0.023,0.992,-0.233,-2.045,-1.465,0.793,100.000,136.000,1.000
11:19:07.0315,still,baseline,train,235974.797,209671.719,265437.625,276395.875,219305.500,228288.750,203665.266,212992.016,-0.022,0.992,-0.232,-2.136,-1.373,0.732,100.000,137.000,1.000
11:19:07.0315,still,baseline,train,236186.688,209889.234,265632.781,276587.844,219521.234,228502.609,203879.297,213215.719,-0.022,0.992,-0.234,-2.136,-1.251,0.671,100.000,138.000,1.000
11:19:07.0315,still,baseline,train,236395.453,210103.547,265820.188,276765.406,219731.781,228718.078,204095.125,213434.312,-0.021,0.993,-0.231,-2.289,-1.251,0.641,100.000,139.000,1.000
11:19:07.0315,still,baseline,train,236606.547,210313.750,265999.000,276937.156,219942.250,228926.047,204311.141,213638.078,-0.022,0.992,-0.232,-2.136,-1.282,0.702,100.000,140.000,1.000
11:19:07.0334,still,baseline,train,236822.562,210526.625,266183.812,277116.688,220163.438,229135.797,204531.344,213848.531,-0.022,0.994,-0.235,-2.258,-1.282,0.671,100.000,141.000,1.000
11:19:07.0334,still,baseline,train,237036.156,210743.438,266377.906,277308.281,220376.672,229345.719,204737.969,214069.016,-0.023,0.993,-0.236,-2.411,-1.160,0.793,100.000,142.000,1.000
11:19:07.0334,still,baseline,train,237246.875,210959.703,266571.125,277497.281,220589.641,229560.297,204951.922,214288.688,-0.023,0.991,-0.235,-2.472,-1.129,0.763,100.000,143.000,1.000
11:19:07.0334,still,baseline,train,237454.938,211169.094,266751.000,277667.156,220798.047,229763.688,205162.297,214489.047,-0.022,0.991,-0.234,-2.350,-1.099,0.641,100.000,144.000,1.000
